last day voice use,last day data use
11.024008,12.392822
11.002983,
14.753194,1.386294
13.550329,11.063697
,
12.455671,13.292236
12.088460,12.867218
13.644563,14.686237
14.763157,7.916443
12.205808,9.383369
14.784344,10.523822
12.682689,13.134300
4.672829,10.119405
14.882316,9.677590
10.768106,15.814608
10.645092,13.473510
8.885579,3.931826
6.285998,8.495356
4.189655,8.089482
15.521846,14.470179
10.428660,15.212956
14.444560,
13.563982,15.446997
16.086616,9.407304
15.463740,9.417517
13.378578,10.438166
11.228518,11.258085
14.508152,16.162813
9.460710,12.097373
13.640900,3.931826
13.327043,1.098612
10.476414,3.178054
4.770685,12.440643
12.521693,14.027594
13.182954,14.483007
10.017664,6.552508
16.944920,10.160414
6.934397,14.436892
5.662960,10.938166
10.567489,
9.982345,9.315331
9.328568,14.220067
1.791759,13.829932
13.914942,2.772589
8.909911,11.361242
13.730083,10.842713
9.465912,10.764836
15.255557,5.288267
13.129105,11.415478
8.090709,12.143474
12.243566,2.564949
12.270286,4.477337
15.140960,13.263156
11.758730,4.499810
15.067791,4.343805
14.242700,1.098612
15.289680,1.098612
5.252273,13.881914
10.169422,16.057574
15.574723,7.053586
12.067690,7.367709
11.457296,10.639287
10.803893,16.446027
9.897469,13.068429
11.191231,7.736744
5.365976,11.980119
14.800118,1.945910
15.012740,8.116417
11.577495,11.349041
8.202756,14.004855
9.181838,
7.123673,8.231642
11.211658,12.332811
13.124978,3.496508
13.487091,11.342837
17.686903,12.737092
11.837405,12.483159
8.947416,15.103505
12.896814,16.302683
11.445075,14.554087
10.789113,13.000338
1.791759,12.790983
12.701241,9.014690
13.686784,11.376143
14.640115,14.796119
15.516120,11.686576
13.947604,4.820282
7.454141,10.566407
15.391675,13.334558
13.942971,10.606659
15.139255,11.601696
14.534266,11.267012
15.860613,13.973963
3.761200,15.017463
5.181784,11.896997
9.257319,8.521783
2.944439,6.079933
13.187690,11.032710
16.121216,4.317488
12.411142,7.528332
11.035212,6.472346
14.903810,11.287103
7.843849,11.444143
14.208734,5.739793
11.085077,13.125315
13.355446,8.325791
11.961686,6.871091
13.739585,14.899244
8.171882,12.511415
8.944942,0.693147
12.711781,10.154752
13.368723,14.185155
11.405930,12.079023
11.727254,12.122055
10.497974,12.205187
12.741387,10.950561
4.624973,15.788565
12.510095,12.763543
10.211450,0.693147
9.093132,13.048219
5.192957,13.897145
15.604956,11.439064
11.774420,15.513236
12.241522,14.142639
14.248599,10.115732
2.079442,9.231710
,11.030914
11.641283,11.626683
10.539588,5.686975
7.023759,13.878049
3.367296,13.372861
15.241752,8.132706
15.041418,5.049856
16.098045,8.207947
10.872029,15.262155
14.001528,8.655911
11.993554,4.820282
9.513256,11.255721
12.222556,15.925957
11.612246,9.390910
14.224524,10.349839
,15.231496
13.114365,10.681826
10.192943,16.293537
9.870913,14.962208
14.127668,16.342171
5.003946,12.655807
11.973043,12.516579
6.220590,10.162114
11.274084,12.922746
15.792214,13.412144
13.270904,4.532599
14.264949,11.900349
8.643826,11.307118
13.672501,8.328693
13.003492,9.881549
16.642984,14.073623
11.820609,13.081727
13.151767,11.124244
7.444833,5.198497
6.929517,13.385598
13.724275,9.500395
12.873576,2.197225
11.724531,15.321557
6.628041,6.152733
5.049856,5.493061
3.850148,13.656365
11.215920,7.507690
11.929311,4.727388
13.762565,13.325327
6.263398,10.504574
14.880743,5.075174
13.860814,8.559103
13.321531,15.474853
8.666992,8.495561
12.238588,13.628875
11.234705,15.518706
13.783080,13.120331
5.023881,13.395426
11.908482,8.508959
1.609438,15.014864
13.270532,9.083189
8.518392,11.309915
12.971431,16.328737
9.049350,10.809566
10.923363,11.280754
10.051476,11.177788
10.624833,13.588611
11.230788,5.783825
0.000000,3.258097
10.026015,8.991189
8.046549,12.764410
12.362123,14.868429
12.513142,10.637105
2.197225,16.154030
10.661158,13.544844
13.454967,7.068172
11.676947,12.741258
8.611594,8.994793
13.180096,1.386294
9.033723,10.095058
12.579727,7.048386
10.824706,
1.791759,13.009119
11.714240,13.042402
7.648740,12.250310
2.197225,13.808967
12.870720,10.356695
13.854793,5.908083
3.737670,3.555348
13.076740,9.440181
1.791759,13.451811
9.114270,4.127134
10.815569,9.586583
10.280347,15.989819
12.400743,14.647516
,
7.781973,15.150648
9.856239,13.559193
10.189568,0.000000
9.451560,13.897820
9.473243,12.458857
4.927254,12.987858
12.776515,7.409136
7.261927,12.118999
11.149024,5.983936
4.143135,6.739337
0.000000,7.213768
12.707814,11.343370
10.692785,12.254944
9.280146,15.029032
11.282178,14.011440
12.952931,4.564348
9.308193,12.000585
10.132295,11.787127
9.184099,10.309752
9.451245,7.356280
7.847763,2.197225
14.368057,10.954834
11.850019,4.574711
7.874359,11.586706
6.706862,4.644391
11.183212,8.612322
12.033295,10.950912
5.393628,13.881948
4.770685,0.693147
,10.903292
13.298840,11.140977
16.498330,14.653158
8.192017,4.330733
13.580810,11.532277
10.053071,5.517453
8.187855,11.568994
0.000000,9.919164
5.402677,9.035392
13.183363,11.727988
16.928529,13.803375
15.386998,12.854534
11.479058,10.621401
4.094345,13.449677
2.708050,10.826516
13.588119,11.734764
15.823108,11.812059
10.698875,0.000000
9.259035,7.917536
11.029083,12.282061
1.386294,
10.104181,13.996665
13.180406,7.662938
8.201112,13.494549
12.563946,14.599827
13.401231,5.075174
9.138522,9.035392
11.196871,12.032814
8.990940,9.360569
4.382027,9.434044
12.185120,4.406719
8.057377,8.673513
13.125090,2.944439
1.609438,7.385231
12.984418,12.967311
16.373936,13.417588
9.271906,14.501115
6.159095,16.455644
10.426913,7.774015
7.313220,14.752844
8.713582,12.354355
13.010538,7.536897
13.660220,12.685621
14.253141,10.589585
4.304065,12.312201
10.287320,10.032892
10.256290,12.821326
11.122886,11.820447
10.937899,7.875499
7.159292,11.453844
13.243159,13.298073
7.648263,14.906233
9.155145,11.000599
8.353026,15.549867
12.863471,9.127067
17.070160,15.944569
12.631455,14.464786
11.651678,12.921607
12.122376,15.512339
10.686270,16.714555
13.290371,13.636824
13.272179,12.988745
4.174387,14.903247
7.847763,11.112164
5.181784,12.350645
14.117846,8.504108
13.288532,5.627621
12.120248,14.538739
13.639523,8.270013
12.871144,12.508486
9.069698,11.641820
13.392829,7.382746
10.579819,10.289464
3.784190,1.098612
7.984463,13.832293
9.980958,11.170407
13.403605,11.854449
13.079537,2.197225
9.720946,9.809561
11.392981,9.126524
9.888272,8.861350
13.570621,13.846371
13.241772,7.543803
16.060328,15.290704
11.930997,13.495940
12.011024,11.644971
14.827127,12.949618
14.749529,14.015201
10.759136,12.858942
15.375445,14.189579
17.632726,14.789300
10.039722,3.583519
12.753058,12.761250
11.032209,16.556729
7.964851,14.096480
11.352369,14.369982
4.736198,11.505206
13.487197,8.617220
10.279764,16.676080
9.009325,14.722538
7.266129,15.114817
9.319912,16.960753
9.131189,12.777267
11.451039,16.266282
2.944439,12.618354
14.821309,5.262690
9.012011,15.222573
14.638867,11.836949
7.267525,15.473284
6.782192,15.088647
13.536182,12.565721
14.959763,11.068558
9.436120,7.160846
12.897952,10.661884
11.606589,6.659294
15.179067,15.572934
10.636600,12.270239
,13.680276
12.271355,8.761550
,14.612649
12.015215,11.784547
11.172335,9.746190
10.758562,15.396948
13.344761,5.220356
10.449989,4.304065
14.344683,11.353531
15.141894,15.386201
14.436765,3.951244
10.098273,14.098822
4.753590,14.954306
16.348053,13.457269
10.397970,9.048292
15.728404,14.466087
13.397819,14.787986
12.763294,13.701588
12.683117,9.963971
13.758476,9.946260
15.569879,10.005006
13.924046,5.308268
14.341093,8.227910
11.702512,9.574219
6.568078,2.197225
12.054418,4.174387
14.301872,16.308100
15.538607,7.928046
6.532334,0.000000
14.218229,11.129173
12.345204,9.105535
11.504823,13.952846
8.091627,8.883640
12.375638,9.979986
14.867681,
15.651819,14.993631
9.783295,14.360949
11.551704,13.162952
15.517551,13.898061
6.289716,9.131405
6.405228,8.188967
6.892642,8.615046
11.953172,13.242343
,10.791152
12.016751,12.681819
15.990240,7.482682
9.143559,11.094694
14.056947,11.254090
13.906403,11.684868
,9.094256
6.437752,11.427869
15.437142,12.771883
9.103089,13.164135
10.443746,10.058866
11.950367,12.863922
16.508726,6.771936
6.625392,10.427861
9.360741,9.800291
14.621008,7.641564
15.196550,11.823054
10.353320,1.609438
8.439232,12.749655
14.117269,14.750762
13.890569,13.331234
13.960787,12.558731
10.617221,10.366278
10.023402,12.532007
10.855281,12.763477
8.702510,14.808954
0.000000,10.037581
8.325064,11.536984
7.714677,15.192275
8.497195,8.160232
7.566311,4.007333
12.013580,10.752976
12.093447,11.873616
12.766323,4.477337
14.502214,15.816248
8.985320,10.483858
13.495424,13.185173
14.273707,8.505525
9.930324,8.152774
0.000000,5.796058
9.557470,11.136689
15.308317,10.602393
12.798714,7.741099
14.057813,15.995267
11.707785,2.772589
11.416216,12.085091
11.245608,14.171585
14.408328,8.520388
14.816596,16.595239
15.871881,11.143093
5.929589,11.589553
11.940719,11.411468
,14.258157
6.216606,5.568345
0.693147,15.308568
12.175479,13.662976
12.451291,11.711055
2.708050,12.649764
10.696910,9.009447
14.272241,
4.787492,12.776286
7.898411,13.308019
8.167068,12.944430
8.748146,12.899200
3.850148,4.060443
7.997663,13.597529
0.000000,11.500650
10.548153,12.160338
11.777810,11.970622
15.827700,12.858075
14.323404,8.417594
10.053931,12.920147
11.920076,13.538077
11.405663,
12.770267,10.523741
10.466298,17.493984
5.236442,2.197225
11.545896,12.522419
8.080856,7.416980
16.293738,
12.666136,13.389783
8.653471,9.328123
10.840639,11.790247
7.733246,12.404046
15.730580,9.514068
15.836277,11.436120
3.091042,9.417761
12.591944,12.784670
10.941518,12.571302
12.762813,12.586367
10.695326,15.422868
8.170751,8.575273
12.055686,11.238647
7.171657,8.913685
5.659482,8.965718
14.260173,7.975221
11.340487,13.506888
14.154642,11.077393
6.633318,12.736580
13.516567,11.398502
13.559517,15.790100
13.809976,12.182599
12.173193,11.733105
14.726546,12.008999
13.646784,8.204672
17.341444,14.908716
8.365207,6.913737
8.524963,4.828314
13.858488,7.261927
8.837971,16.339972
8.262301,5.393628
13.206535,10.527043
13.588946,7.724447
13.409273,9.535390
13.525495,10.031265
10.645520,
10.964969,11.621215
10.293433,11.428075
12.839236,12.541527
12.589074,13.379882
7.522941,8.914761
13.531573,14.613050
,10.249450
9.285448,
8.756997,11.017908
11.359949,12.422107
10.001929,14.451716
11.095772,
12.788805,15.418204
10.923760,14.437436
3.555348,12.292700
5.549076,4.804021
6.848005,10.584992
11.806490,9.723224
11.886115,
9.589393,13.610822
13.563809,8.947806
15.522464,11.746835
15.755792,15.904177
12.454038,14.380353
8.349721,14.065019
12.627782,15.591181
11.016184,14.789747
0.000000,12.347034
16.464163,10.354850
7.278629,6.552508
12.002149,5.036953
12.517359,12.095219
2.639057,13.043229
11.138494,
10.733937,10.280107
11.250729,11.050525
7.659643,14.333155
1.386294,3.784190
10.223939,1.386294
11.542873,12.791443
9.695109,9.929643
12.522809,
9.210640,2.197225
4.430817,7.863267
11.650642,9.845858
11.828349,12.575897
14.103681,12.768556
2.197225,8.425297
11.529409,13.251388
9.681468,5.860786
11.094892,9.352100
13.088029,13.277422
7.981392,12.852168
12.588334,13.611337
2.833213,11.541999
14.533582,11.207636
9.244935,11.732005
7.403670,10.076600
13.278604,9.832260
9.866409,10.437756
11.213994,14.247979
16.440252,13.544157
13.417636,13.861585
14.130617,13.100606
10.810838,8.149891
0.693147,17.265985
11.600029,13.933483
8.073091,11.556684
12.260338,6.738152
,13.147559
,12.543691
15.868988,13.441793
10.111152,10.916451
12.378247,3.433987
,15.473144
10.008973,12.591740
13.407820,11.183574
13.184504,9.343822
5.545177,9.356084
12.238153,10.992033
13.105394,10.824388
13.462122,12.415774
12.687078,9.184202
13.146837,13.850582
15.416152,14.436877
9.526537,12.455071
12.726864,11.836356
10.753147,10.482037
6.908755,8.381603
14.698043,10.487852
11.342185,6.603944
13.040025,1.386294
15.197813,12.677185
13.080610,7.670429
11.121156,15.255342
15.542346,9.849348
13.363128,8.641709
12.578804,14.445650
7.264030,13.437389
10.913542,13.867773
16.539647,10.087100
13.964648,14.473009
14.827169,5.087596
10.848502,7.132498
12.284713,9.371268
15.264271,8.015327
14.146950,10.568981
9.233178,12.926144
7.202661,12.311788
14.393886,11.779887
11.035728,11.785948
11.321632,12.257896
16.793330,13.245262
6.778785,14.350425
9.567595,2.833213
11.854741,13.862692
7.935945,14.181174
14.607764,14.754291
13.496740,3.258097
5.594711,5.147494
16.573427,9.664469
7.408531,10.313874
15.164986,14.598144
16.459770,14.684609
13.541510,14.767526
1.945910,11.526966
6.695799,3.044522
10.950052,11.215637
9.437954,9.826012
7.908387,10.930854
2.944439,11.116767
10.737657,4.969813
10.385173,13.841491
9.899981,11.360066
,15.638606
8.008698,7.168580
9.529666,14.768383
13.516402,
13.906972,5.958425
14.725389,11.716168
9.331761,13.945070
6.082219,15.791214
9.640108,10.521426
10.109810,4.890349
15.388298,9.576718
12.971220,8.577535
12.997657,12.552382
11.039444,16.100615
11.678016,11.183296
2.302585,10.840189
10.674151,4.234107
13.392809,5.087596
13.686277,8.822470
14.520735,14.107257
12.734920,3.737670
15.075369,14.424586
12.971019,12.414265
10.812089,14.083874
10.566614,12.341342
11.708509,16.544505
12.183387,14.318069
15.265449,13.956344
8.624432,1.609438
9.172015,14.445350
10.781536,10.167696
9.252058,15.139801
12.663874,10.851684
11.693704,12.892696
13.256426,11.347496
14.152448,12.031136
7.888335,10.375520
12.171636,9.572759
10.990601,15.074768
9.273221,9.190750
9.631744,14.674337
9.816294,10.255587
6.529419,8.970559
7.560601,14.720109
5.545177,1.609438
12.038352,13.499312
14.059725,14.592067
8.010692,14.702408
17.582690,15.486964
15.921049,11.800912
4.204693,14.161319
11.407665,5.805135
5.645447,12.642791
12.401923,9.539428
13.329569,15.122758
10.857267,8.115222
12.426280,7.930206
5.147494,12.901123
13.095319,8.904902
14.319840,14.334251
7.270313,6.184149
12.859098,11.372778
10.987883,6.150603
12.470377,12.378676
12.738329,8.539150
9.618535,15.161208
13.422560,11.920448
10.623058,11.293612
10.137136,2.197225
11.181584,6.805723
10.831529,9.044168
12.125340,5.828946
13.570797,11.784509
14.983603,13.850344
9.895707,10.840247
11.388212,13.454333
14.509488,15.074269
11.159502,13.161544
13.216799,13.170399
7.845416,6.284134
15.561619,9.348013
8.804175,14.704545
15.411110,4.605170
14.830251,7.945910
13.093435,6.003887
14.774025,6.347389
15.893266,6.492240
8.245647,10.838463
5.393628,9.417111
10.202517,12.542545
13.734806,13.503012
10.257344,11.466588
6.463029,7.305860
13.820851,7.892826
10.543735,11.357102
11.018842,13.545818
13.422103,11.206020
14.825300,8.640649
13.493109,3.761200
13.045521,10.846673
14.098891,
3.367296,12.802869
1.386294,9.620859
8.712924,
8.741935,13.585237
7.385851,8.789812
11.160797,
9.694247,8.041413
13.460943,11.039492
13.606353,12.997249
,10.452851
8.938269,10.730554
,18.314503
5.697093,12.058118
5.283204,4.454347
8.395477,13.578865
10.797798,10.810960
10.185202,12.669807
10.138046,16.204695
5.537334,9.531916
4.204693,11.907100
9.831830,10.640077
12.221060,10.947380
14.519035,14.376332
14.361229,14.827664
15.099841,10.522611
8.592672,12.780856
12.453682,1.386294
3.784190,14.742477
13.548779,11.496247
11.665011,9.416948
11.353179,9.658993
13.675840,13.484282
10.555969,7.766417
17.150210,11.768668
11.122132,11.138145
13.893762,0.693147
9.297068,10.268686
3.784190,11.354797
14.767674,12.320535
11.358025,13.640734
3.891820,11.958585
10.242920,14.704856
8.931948,6.621406
8.388450,4.477337
8.483430,9.589393
7.407318,6.933423
10.578242,9.359967
15.971353,15.413755
12.815058,13.168178
2.397895,1.098612
1.609438,4.077537
11.388575,9.892477
,14.413139
12.233119,12.108978
7.779049,4.510860
4.521789,8.716208
4.406719,12.410739
13.889287,12.242376
2.302585,10.114801
3.044522,9.361859
14.634110,0.693147
9.700698,
11.625227,3.526361
10.439922,8.798606
7.937375,14.313953
9.276034,8.896862
12.999628,7.385851
10.040114,10.961087
13.464765,12.186416
11.887986,10.268998
5.017280,13.141574
11.577148,0.000000
,7.243513
9.461410,1.791759
10.452533,7.420579
12.353544,6.131226
10.675261,11.867055
10.948998,11.081958
13.537410,5.955837
13.857617,11.827174
10.356377,11.448526
11.001149,7.467371
11.683849,11.058165
1.791759,9.988977
13.565172,5.545177
15.611336,
12.101384,13.634661
12.043007,14.947481
5.187386,12.991325
10.527445,10.212295
6.400257,14.274019
14.516458,13.898976
14.552584,9.383369
14.160751,9.530030
10.019758,9.051345
3.178054,10.265314
12.039333,12.216691
10.991410,3.970292
10.100739,9.199684
9.939819,10.358409
5.062595,11.467007
14.861741,15.685367
14.978500,12.428160
16.565312,9.338118
10.430196,0.000000
13.534318,15.243615
14.128930,
14.517477,10.140021
14.075450,6.161207
14.298322,10.743696
12.277519,7.311218
12.123794,13.479820
14.980352,14.088744
15.234692,10.511485
8.885026,14.502012
11.757721,13.675181
,10.741752
12.836147,13.177314
13.358290,14.204402
8.429454,14.135171
13.231958,13.283667
14.121221,11.440570
13.285381,9.028459
11.102081,13.445872
9.744961,11.936597
17.327652,7.810758
11.695547,13.476546
11.103498,14.216887
13.262699,11.212347
14.692277,10.319662
9.784760,13.756496
12.787305,9.155039
8.799360,14.228312
3.583519,11.809922
0.000000,7.358831
15.511896,13.507992
11.352886,7.037028
3.951244,10.759773
15.510724,9.922211
9.210740,10.606808
15.178530,5.575949
11.554940,14.602906
0.693147,15.373779
5.023881,13.045750
15.126509,14.353259
14.569769,12.140899
16.008270,11.696779
14.826855,13.201749
9.146655,13.548122
6.347389,13.145586
14.557529,11.889010
8.459564,14.084039
5.666427,11.634196
3.828641,13.257785
14.435426,11.410283
1.609438,13.893933
11.972923,9.042158
10.539720,10.812713
14.671042,18.542525
3.258097,14.278687
8.480529,12.158074
9.469546,15.232132
12.510534,12.163656
11.126233,15.367484
9.292013,11.847560
8.914223,10.173133
14.303565,0.000000
13.944398,11.561982
13.995438,14.025968
10.371239,12.525399
13.348767,13.191929
15.941088,11.904778
,7.498316
,12.719677
11.607699,15.688087
8.301025,6.721426
13.244184,8.966484
13.179996,10.309053
7.078342,12.955763
12.083673,14.833961
15.241943,5.690359
1.098612,10.652921
14.354854,7.122867
1.386294,7.632401
13.392568,14.382310
12.510933,14.011837
2.079442,8.115222
13.261154,14.086092
5.313206,9.796960
11.344945,13.578252
12.984140,2.833213
9.468079,13.512567
14.452655,4.605170
17.247455,5.710427
7.291656,11.758230
11.192004,13.853454
14.314604,12.204021
12.125481,13.421972
13.833064,
4.430817,15.217062
0.000000,13.106325
13.581954,10.968681
10.571548,13.839357
13.187683,10.322560
14.402615,8.918249
16.745002,9.746717
7.492760,13.415017
14.903205,14.636319
11.585404,11.987487
14.971765,11.221878
14.977166,13.047284
11.064511,5.541264
9.238636,12.983186
13.932360,15.566692
8.542471,12.420288
15.810794,14.376839
14.564201,11.942088
14.754132,14.011082
1.609438,10.552134
10.500949,8.594339
12.662662,9.604745
14.292373,15.398125
13.107162,12.755179
14.154645,14.832670
11.989110,14.457551
11.755558,7.504392
4.406719,6.942157
9.709539,14.636535
14.331097,11.366291
11.839203,7.541683
13.630444,11.070864
13.907332,9.465835
13.438652,13.092011
5.017280,9.991453
14.374767,5.123964
15.825206,9.516206
13.991423,12.375731
12.616665,15.114878
10.443629,15.245868
10.898719,12.650239
9.760310,14.758299
12.210582,11.992508
13.058729,9.913933
15.585523,9.706803
7.741968,9.912695
12.742762,8.127405
9.087042,12.710420
12.664595,12.248826
,8.969287
14.253927,
,12.319245
16.364446,8.160518
8.894670,10.230414
15.321456,4.174387
16.640212,14.317173
11.240145,6.883463
13.410586,12.956918
12.335872,13.631829
12.656658,11.680658
10.191782,14.651394
15.874529,9.296426
11.516240,11.486222
13.811825,11.476645
16.319343,6.423247
13.742775,8.289539
17.018795,4.948760
9.161150,11.520854
10.351214,7.286192
5.988961,6.507278
9.840228,14.982379
6.952729,5.958425
9.768355,12.530454
14.088190,11.269490
15.052796,12.797320
6.287859,11.025637
8.139149,14.096392
13.968786,11.416899
15.744820,11.145868
7.507141,14.194869
5.831882,11.813326
8.759198,9.949464
14.711089,11.797570
14.354731,10.713573
11.352334,8.337349
1.609438,7.295056
7.956827,3.332205
13.679324,11.431488
12.471946,14.434495
10.646044,16.444090
12.707735,8.780787
13.524911,16.239498
9.816403,5.433722
13.145840,13.377466
6.204558,13.586175
10.211891,2.302585
0.000000,11.779527
13.669580,14.208670
14.271610,
9.832099,14.983761
11.020054,9.261889
13.126764,9.349667
5.666427,7.245655
11.092778,10.690239
10.751242,10.555552
10.945582,16.486944
6.630683,12.651828
8.441607,12.761129
14.253582,13.480357
11.133786,15.186380
9.828009,10.888184
6.240276,10.344191
12.528996,5.739793
,8.418036
15.840763,10.459698
5.214936,15.762333
12.508641,9.965711
10.211119,10.948383
11.273144,14.980251
10.251959,3.610918
12.745859,13.231370
6.006353,5.389072
11.640984,11.121304
15.851170,9.953134
10.489940,10.187237
0.693147,13.459875
11.656801,13.459624
11.158904,
11.138756,5.568345
4.158883,6.049733
13.420484,5.068904
16.102343,14.665633
15.503471,12.741039
3.988984,10.269796
14.608748,11.351018
9.952468,11.288356
13.050354,6.883463
8.846497,4.653960
14.161280,12.656747
10.749613,4.787492
9.520469,12.274012
11.304473,11.761401
5.641907,10.803466
0.000000,10.869425
9.263976,10.006946
13.254389,13.039701
11.119764,14.350536
12.656199,10.133408
12.224988,
15.378593,6.177944
14.150604,5.147494
8.525558,3.401197
11.115116,15.248439
11.527666,9.982437
12.103165,6.768493
11.461611,8.566364
12.664038,9.240676
10.453918,12.853336
14.264443,
14.140143,16.860600
10.176145,9.787740
9.528576,11.385910
10.498443,11.960511
9.714323,14.129427
14.202107,5.484797
6.520621,15.169341
10.833523,12.533432
5.693732,10.560100
8.050065,16.576815
13.472537,9.147507
3.465736,1.098612
,10.908540
13.020105,6.349139
13.784394,12.640462
9.770642,14.423449
10.702840,6.717805
14.797789,10.847179
9.960577,10.984988
15.701711,13.518276
17.162896,12.003577
9.811098,13.715779
6.816736,13.264083
7.395108,11.693387
13.586685,10.639838
12.238656,9.760656
14.972109,7.590852
8.728912,13.546417
7.286876,13.184647
18.188259,14.151086
14.495283,14.800521
13.803823,15.444265
8.709300,7.558517
14.695884,6.216606
9.015541,8.487352
6.063785,10.224338
13.642891,0.000000
15.349119,12.382468
4.644391,12.901889
6.180017,13.302681
14.442178,12.022721
12.629807,11.891355
12.799712,5.587249
7.838343,7.425954
12.343941,7.601902
13.637198,13.818226
0.000000,9.704610
14.692919,14.759958
8.553332,10.601000
14.270318,8.711114
15.882419,12.884121
15.071970,9.537411
16.043019,9.692581
8.844913,12.634421
10.973735,14.608794
7.252054,9.730978
7.711549,10.266393
13.930247,10.784089
14.200365,0.000000
13.231697,11.141006
11.689598,9.203920
10.400650,12.655832
4.762174,10.505478
12.800755,8.625689
9.481054,10.083473
9.471242,16.375094
4.820282,7.767687
10.181422,10.741838
15.969628,13.851364
11.272636,11.334086
11.600460,5.198497
9.851931,4.727388
11.325258,4.060443
1.386294,12.362666
8.601718,8.348775
7.716461,6.913737
12.652286,9.040975
13.814926,11.272674
12.742250,15.383936
13.563028,15.865877
8.463581,7.814803
12.167566,7.642524
,12.226713
15.028447,14.455106
11.797646,8.127405
8.134468,14.481605
6.486161,11.035148
,6.848005
11.750761,7.834392
12.706029,8.996404
1.609438,12.298324
9.375855,12.077574
14.716469,7.992269
12.667322,15.560327
12.067259,10.781931
13.747656,13.305856
2.484907,9.355479
9.487821,9.701616
14.389026,10.213616
12.473478,15.662402
8.529319,11.510933
10.562587,7.108244
4.077537,12.582665
11.372513,5.117994
15.895555,11.443693
10.916360,12.210787
14.628379,6.100319
10.485284,10.021448
13.391404,10.912321
13.936611,13.590502
10.997087,17.108099
11.753304,9.864487
15.505774,11.516967
14.587418,8.735364
11.696321,0.000000
14.390952,11.521836
3.044522,3.806662
10.672600,4.744932
12.796195,12.728209
6.776507,5.872118
15.529503,15.486012
7.503841,11.589887
0.000000,12.979712
10.369577,6.930495
14.054820,10.833484
16.007011,11.435385
8.894944,4.553877
10.931749,16.127777
14.154458,16.048668
15.121224,12.511113
12.314048,15.960881
1.609438,7.915713
4.875197,10.171298
12.115951,15.925453
16.681691,13.088058
12.807565,1.386294
,14.632207
14.573023,9.810879
10.565479,11.156822
12.804104,12.957911
14.614684,13.509910
7.745436,10.891578
7.411556,4.499810
8.260234,10.702210
14.398241,13.153021
4.890349,15.856985
8.245384,14.677810
7.236339,4.709530
1.791759,15.355244
4.290459,16.691819
10.134123,6.520621
10.312613,6.249975
8.621373,9.685269
8.039480,8.965207
10.847510,11.829938
10.165698,13.886011
8.549467,2.302585
8.977904,13.823864
13.112248,11.684885
9.269364,10.383998
12.117881,11.007485
9.808847,12.982080
8.473241,14.211360
12.996238,9.445887
10.020070,15.180508
13.684024,15.441310
10.784918,10.962198
12.934481,14.081774
12.497267,14.626232
8.638703,3.951244
10.442405,10.039678
12.329113,0.000000
7.305188,12.366707
13.395920,7.987185
14.046763,8.790269
2.639057,15.106328
1.791759,13.140630
11.657675,11.952502
4.867534,13.194559
10.409100,11.141079
13.929172,12.979880
9.814383,8.593969
7.925158,12.940280
9.637176,13.150970
10.971022,13.357820
13.086761,8.123558
12.492345,7.630461
8.341410,9.567595
8.322880,13.973071
15.631323,12.475668
12.497069,13.252101
7.561642,9.857025
10.400802,
10.779893,11.992737
10.809647,17.523936
12.816376,7.738052
12.473585,13.771626
13.269728,10.972396
14.777128,5.549076
7.543273,11.892840
15.113002,6.846943
,15.277696
14.291067,7.694393
13.679305,13.441045
10.949297,15.316165
15.920944,13.922767
3.583519,13.113668
4.543295,9.552653
12.349250,8.461892
13.391234,8.193953
12.151247,10.519349
11.866887,1.791759
14.144004,8.250620
8.224967,14.805156
11.825712,6.796824
9.790039,17.271165
15.847932,14.542642
11.570166,9.599473
12.544322,13.930251
10.794584,
11.500347,8.177797
11.023943,9.898173
8.069029,12.215983
13.823118,8.432289
11.276912,9.090881
9.908077,12.822174
10.456539,12.327626
11.871760,16.511278
5.872118,0.000000
,14.271831
9.588366,10.050916
7.244228,10.304677
14.512461,11.533101
0.693147,11.765907
13.958832,13.012086
9.633907,15.813770
8.035279,14.759756
10.668490,12.799999
13.399263,9.684647
14.338594,9.552298
,12.601356
13.009913,0.693147
14.099026,13.689183
0.693147,13.959216
10.841990,5.293305
12.594561,12.156903
9.487138,16.117802
14.109711,10.092909
4.927254,11.439968
12.476287,13.126206
4.369448,11.755864
10.529586,10.228899
10.638640,9.571087
12.724411,12.644379
11.309634,11.254103
12.303408,11.644971
9.130972,10.829828
11.944461,8.208492
9.425694,10.578903
7.025538,6.720220
12.557448,11.816690
13.467294,13.356330
2.564949,5.384495
9.771270,14.399923
6.568078,13.199408
4.317488,12.266655
13.016903,0.693147
5.552960,
14.596816,10.732520
10.657683,10.307618
14.743019,6.746412
12.118923,1.098612
15.060630,7.248504
2.397895,9.963218
8.159089,9.856658
13.617620,9.286375
8.152486,14.429671
10.879047,7.622175
13.962397,13.057789
13.043286,11.257762
4.615121,7.080026
7.988882,9.555772
6.839476,9.721306
12.262987,6.210600
7.298445,12.677307
13.204194,13.611682
14.630498,13.738509
13.626025,10.890330
13.318058,11.516858
9.779737,3.871201
12.355466,15.489181
5.564520,13.294896
12.733785,10.635254
11.445920,10.093116
9.632794,15.137912
9.979986,11.589849
10.459870,9.089415
9.862301,8.286269
11.622407,14.332980
11.491753,12.115513
13.710456,9.639196
11.586733,9.835476
9.626218,12.004005
7.158514,13.879602
10.548573,6.291569
4.369448,15.810966
14.309605,11.548688
0.693147,12.197385
0.693147,13.570065
13.374492,13.547200
